gpu,model,dataset,batch_size,time_data,time_forward,time_backward,time_total
NVIDIA L4,efficientnet-b6,cifar10,64,0.0003,0.0319,0.0413,0.0735
NVIDIA L4,efficientnet-b6,cifar10,64,0.0003,0.0320,0.0409,0.0732
NVIDIA L4,efficientnet-b6,cifar10,64,0.0003,0.0319,0.0417,0.0738
NVIDIA L4,efficientnet-b6,cifar10,64,0.0003,0.0320,0.0411,0.0734
NVIDIA L4,efficientnet-b6,cifar10,64,0.0003,0.0320,0.0414,0.0737
NVIDIA L4,efficientnet-b6,cifar10,64,0.0003,0.0319,0.0411,0.0733
NVIDIA L4,efficientnet-b6,cifar10,64,0.0003,0.0319,0.0414,0.0736
NVIDIA L4,efficientnet-b6,cifar10,64,0.0003,0.0319,0.0414,0.0736
NVIDIA L4,efficientnet-b6,cifar10,64,0.0003,0.0319,0.0412,0.0733
NVIDIA L4,efficientnet-b6,cifar10,64,0.0003,0.0320,0.0419,0.0741
NVIDIA L4,efficientnet-b6,cifar10,64,0.0003,0.0317,0.0411,0.0730
NVIDIA L4,efficientnet-b6,cifar10,64,0.0003,0.0322,0.0412,0.0737
NVIDIA L4,efficientnet-b6,cifar10,64,0.0003,0.0334,0.0419,0.0756
NVIDIA L4,efficientnet-b6,cifar10,64,0.0003,0.0332,0.0410,0.0745
NVIDIA L4,efficientnet-b6,cifar10,64,0.0003,0.0332,0.0414,0.0750
NVIDIA L4,efficientnet-b6,cifar10,64,0.0003,0.0332,0.0408,0.0743
NVIDIA L4,efficientnet-b6,cifar10,64,0.0003,0.0332,0.0405,0.0740
NVIDIA L4,efficientnet-b7,cifar10,64,0.0003,0.0369,0.0577,0.0950
NVIDIA L4,efficientnet-b7,cifar10,64,0.0004,0.0455,0.0555,0.1014
NVIDIA L4,efficientnet-b7,cifar10,64,0.0003,0.0413,0.0537,0.0953
NVIDIA L4,efficientnet-b7,cifar10,64,0.0003,0.0409,0.0534,0.0946
NVIDIA L4,efficientnet-b7,cifar10,64,0.0003,0.0406,0.0530,0.0939
NVIDIA L4,efficientnet-b7,cifar10,64,0.0003,0.0409,0.0534,0.0946
NVIDIA L4,efficientnet-b7,cifar10,64,0.0003,0.0412,0.0530,0.0946
NVIDIA L4,efficientnet-b7,cifar10,64,0.0003,0.0409,0.0528,0.0940
NVIDIA L4,efficientnet-b7,cifar10,64,0.0003,0.0410,0.0535,0.0948
NVIDIA L4,efficientnet-b7,cifar10,64,0.0003,0.0407,0.0530,0.0940
NVIDIA L4,efficientnet-b7,cifar10,64,0.0003,0.0406,0.0526,0.0935
NVIDIA L4,efficientnet-b7,cifar10,64,0.0003,0.0409,0.0532,0.0945
NVIDIA L4,efficientnet-b7,cifar10,64,0.0003,0.0409,0.0532,0.0944
NVIDIA L4,efficientnet-b7,cifar10,64,0.0003,0.0408,0.0534,0.0945
NVIDIA L4,efficientnet-b7,cifar10,64,0.0003,0.0412,0.0533,0.0948
NVIDIA L4,efficientnet-b7,cifar10,64,0.0003,0.0410,0.0533,0.0946
NVIDIA L4,efficientnet-b7,cifar10,64,0.0003,0.0409,0.0533,0.0945
NVIDIA L4,efficientnet-b7,cifar10,64,0.0003,0.0409,0.0534,0.0946
NVIDIA L4,efficientnet-b7,cifar10,64,0.0003,0.0409,0.0532,0.0944
NVIDIA L4,convnext-tiny,cifar10,64,0.0003,0.0062,0.0169,0.0235
NVIDIA L4,convnext-tiny,cifar10,64,0.0003,0.0063,0.0171,0.0237
NVIDIA L4,convnext-tiny,cifar10,64,0.0003,0.0067,0.0169,0.0239
NVIDIA L4,convnext-tiny,cifar10,64,0.0003,0.0062,0.0170,0.0235
NVIDIA L4,convnext-tiny,cifar10,64,0.0003,0.0062,0.0153,0.0218
NVIDIA L4,convnext-tiny,cifar10,64,0.0003,0.0064,0.0150,0.0218
NVIDIA L4,convnext-tiny,cifar10,64,0.0003,0.0064,0.0151,0.0218
NVIDIA L4,convnext-tiny,cifar10,64,0.0003,0.0063,0.0148,0.0214
NVIDIA L4,convnext-tiny,cifar10,64,0.0003,0.0063,0.0148,0.0214
NVIDIA L4,convnext-tiny,cifar10,64,0.0003,0.0064,0.0149,0.0215
NVIDIA L4,convnext-tiny,cifar10,64,0.0003,0.0063,0.0149,0.0215
NVIDIA L4,convnext-tiny,cifar10,64,0.0003,0.0064,0.0149,0.0216
NVIDIA L4,convnext-tiny,cifar10,64,0.0003,0.0065,0.0148,0.0216
NVIDIA L4,convnext-tiny,cifar10,64,0.0003,0.0064,0.0150,0.0217
NVIDIA L4,convnext-tiny,cifar10,64,0.0003,0.0063,0.0149,0.0215
NVIDIA L4,convnext-tiny,cifar10,64,0.0003,0.0064,0.0148,0.0215
NVIDIA L4,convnext-tiny,cifar10,64,0.0003,0.0064,0.0149,0.0216
NVIDIA L4,convnext-tiny,cifar10,64,0.0003,0.0064,0.0150,0.0217
NVIDIA L4,convnext-tiny,cifar10,64,0.0003,0.0063,0.0149,0.0215
NVIDIA L4,convnext-small,cifar10,64,0.0003,0.0117,0.0263,0.0383
NVIDIA L4,convnext-small,cifar10,64,0.0003,0.0125,0.0270,0.0398
NVIDIA L4,convnext-small,cifar10,64,0.0003,0.0126,0.0271,0.0400
NVIDIA L4,convnext-small,cifar10,64,0.0003,0.0125,0.0270,0.0398
NVIDIA L4,convnext-small,cifar10,64,0.0003,0.0126,0.0270,0.0399
NVIDIA L4,convnext-small,cifar10,64,0.0003,0.0125,0.0270,0.0398
NVIDIA L4,convnext-small,cifar10,64,0.0003,0.0125,0.0270,0.0398
NVIDIA L4,convnext-small,cifar10,64,0.0003,0.0125,0.0271,0.0399
NVIDIA L4,convnext-small,cifar10,64,0.0003,0.0126,0.0271,0.0399
NVIDIA L4,convnext-small,cifar10,64,0.0003,0.0126,0.0269,0.0398
NVIDIA L4,convnext-small,cifar10,64,0.0003,0.0126,0.0270,0.0398
NVIDIA L4,convnext-small,cifar10,64,0.0004,0.0218,0.1726,0.1948
NVIDIA L4,convnext-small,cifar10,64,0.0003,0.0130,0.0272,0.0406
NVIDIA L4,convnext-small,cifar10,64,0.0003,0.0127,0.0268,0.0398
NVIDIA L4,convnext-small,cifar10,64,0.0003,0.0126,0.0269,0.0398
NVIDIA L4,convnext-small,cifar10,64,0.0003,0.0126,0.0267,0.0395
NVIDIA L4,convnext-small,cifar10,64,0.0003,0.0126,0.0268,0.0396
NVIDIA L4,convnext-small,cifar10,64,0.0003,0.0126,0.0267,0.0396
NVIDIA L4,convnext-small,cifar10,64,0.0003,0.0126,0.0268,0.0397
NVIDIA L4,convnext-base,cifar10,64,0.0003,0.0119,0.0337,0.0459
NVIDIA L4,convnext-base,cifar10,64,0.0003,0.0151,0.0344,0.0499
NVIDIA L4,convnext-base,cifar10,64,0.0003,0.0152,0.0345,0.0500
NVIDIA L4,convnext-base,cifar10,64,0.0003,0.0151,0.0344,0.0497
NVIDIA L4,convnext-base,cifar10,64,0.0003,0.0152,0.0344,0.0499
NVIDIA L4,convnext-base,cifar10,64,0.0003,0.0151,0.0344,0.0498
NVIDIA L4,convnext-base,cifar10,64,0.0003,0.0151,0.0344,0.0498
NVIDIA L4,convnext-base,cifar10,64,0.0003,0.0151,0.0343,0.0498
NVIDIA L4,convnext-base,cifar10,64,0.0003,0.0151,0.0346,0.0499
NVIDIA L4,convnext-base,cifar10,64,0.0003,0.0151,0.0343,0.0497
NVIDIA L4,convnext-base,cifar10,64,0.0003,0.0152,0.0343,0.0498
NVIDIA L4,convnext-base,cifar10,64,0.0003,0.0151,0.0344,0.0498
NVIDIA L4,convnext-base,cifar10,64,0.0003,0.0152,0.0343,0.0498
NVIDIA L4,convnext-base,cifar10,64,0.0003,0.0151,0.0342,0.0496
NVIDIA L4,convnext-base,cifar10,64,0.0003,0.0151,0.0343,0.0497
NVIDIA L4,convnext-base,cifar10,64,0.0003,0.0152,0.0344,0.0499
NVIDIA L4,convnext-base,cifar10,64,0.0003,0.0151,0.0344,0.0498
NVIDIA L4,convnext-base,cifar10,64,0.0003,0.0151,0.0344,0.0499
NVIDIA L4,convnext-base,cifar10,64,0.0003,0.0152,0.0344,0.0499
NVIDIA L4,convnext-large,cifar10,64,0.0003,0.0125,0.0633,0.0761
NVIDIA L4,convnext-large,cifar10,64,0.0003,0.0181,0.0622,0.0806
NVIDIA L4,convnext-large,cifar10,64,0.0003,0.0180,0.0625,0.0809
NVIDIA L4,convnext-large,cifar10,64,0.0003,0.0182,0.0628,0.0812
NVIDIA L4,convnext-large,cifar10,64,0.0003,0.0181,0.0631,0.0814
NVIDIA L4,convnext-large,cifar10,64,0.0003,0.0182,0.0631,0.0815
NVIDIA L4,convnext-large,cifar10,64,0.0003,0.0180,0.0629,0.0812
NVIDIA L4,convnext-large,cifar10,64,0.0003,0.0180,0.0628,0.0811
NVIDIA L4,convnext-large,cifar10,64,0.0003,0.0181,0.0625,0.0809
NVIDIA L4,convnext-large,cifar10,64,0.0003,0.0181,0.0623,0.0806
NVIDIA L4,convnext-large,cifar10,64,0.0003,0.0181,0.0620,0.0804
NVIDIA L4,convnext-large,cifar10,64,0.0003,0.0181,0.0624,0.0807
NVIDIA L4,convnext-large,cifar10,64,0.0003,0.0180,0.0627,0.0810
NVIDIA L4,convnext-large,cifar10,64,0.0003,0.0181,0.0628,0.0812
NVIDIA L4,convnext-large,cifar10,64,0.0003,0.0180,0.0630,0.0812
NVIDIA L4,convnext-large,cifar10,64,0.0003,0.0180,0.0631,0.0815
NVIDIA L4,convnext-large,cifar10,64,0.0003,0.0180,0.0631,0.0814
NVIDIA L4,convnext-large,cifar10,64,0.0003,0.0181,0.0630,0.0814
NVIDIA L4,convnext-large,cifar10,64,0.0003,0.0182,0.0625,0.0809
NVIDIA L4,mobilenet_v3_large,cifar10,64,0.0003,0.0082,0.0092,0.0177
NVIDIA L4,mobilenet_v3_large,cifar10,64,0.0003,0.0087,0.0095,0.0185
NVIDIA L4,mobilenet_v3_large,cifar10,64,0.0003,0.0089,0.0094,0.0186
NVIDIA L4,mobilenet_v3_large,cifar10,64,0.0003,0.0089,0.0094,0.0186
NVIDIA L4,mobilenet_v3_large,cifar10,64,0.0003,0.0090,0.0095,0.0187
NVIDIA L4,mobilenet_v3_large,cifar10,64,0.0003,0.0089,0.0094,0.0186
NVIDIA L4,mobilenet_v3_large,cifar10,64,0.0003,0.0089,0.0094,0.0186
NVIDIA L4,mobilenet_v3_large,cifar10,64,0.0003,0.0090,0.0094,0.0187
NVIDIA L4,mobilenet_v3_large,cifar10,64,0.0003,0.0087,0.0094,0.0184
NVIDIA L4,mobilenet_v3_large,cifar10,64,0.0003,0.0089,0.0094,0.0186
NVIDIA L4,mobilenet_v3_large,cifar10,64,0.0003,0.0089,0.0094,0.0186
NVIDIA L4,mobilenet_v3_large,cifar10,64,0.0003,0.0087,0.0094,0.0184
NVIDIA L4,mobilenet_v3_large,cifar10,64,0.0003,0.0089,0.0094,0.0186
NVIDIA L4,mobilenet_v3_large,cifar10,64,0.0003,0.0089,0.0094,0.0186
NVIDIA L4,mobilenet_v3_large,cifar10,64,0.0003,0.0089,0.0094,0.0186
NVIDIA L4,mobilenet_v3_large,cifar10,64,0.0003,0.0089,0.0094,0.0187
NVIDIA L4,mobilenet_v3_large,cifar10,64,0.0003,0.0090,0.0094,0.0187
NVIDIA L4,mobilenet_v3_large,cifar10,64,0.0003,0.0089,0.0094,0.0187
NVIDIA L4,mobilenet_v3_large,cifar10,64,0.0003,0.0089,0.0094,0.0187
NVIDIA L4,vit-base-patch16-224,cifar10,64,0.0057,0.2791,0.5126,0.7974
NVIDIA L4,vit-base-patch16-224,cifar10,64,0.0056,0.2717,0.5125,0.7898
NVIDIA L4,vit-base-patch16-224,cifar10,64,0.0057,0.2730,0.5112,0.7898
NVIDIA L4,vit-base-patch16-224,cifar10,64,0.0057,0.2725,0.5110,0.7891
NVIDIA L4,vit-base-patch16-224,cifar10,64,0.0056,0.2734,0.5103,0.7893
NVIDIA L4,vit-base-patch16-224,cifar10,64,0.0059,0.2740,0.5112,0.7911
NVIDIA L4,vit-base-patch16-224,cifar10,64,0.0065,0.2702,0.5117,0.7884
NVIDIA L4,vit-base-patch16-224,cifar10,64,0.0059,0.2711,0.5115,0.7885
NVIDIA L4,vit-base-patch16-224,cifar10,64,0.0059,0.2717,0.5120,0.7895
NVIDIA L4,vit-base-patch16-224,cifar10,64,0.0057,0.2739,0.5107,0.7903
NVIDIA L4,vit-base-patch16-224,cifar10,64,0.0057,0.2716,0.5111,0.7884
NVIDIA L4,vit-base-patch16-224,cifar10,64,0.0062,0.2739,0.5090,0.7891
NVIDIA L4,vit-base-patch16-224,cifar10,64,0.0060,0.2718,0.5105,0.7884
NVIDIA L4,vit-base-patch16-224,cifar10,64,0.0060,0.2735,0.5080,0.7875
NVIDIA L4,vit-base-patch16-224,cifar10,64,0.0060,0.2723,0.5095,0.7878
NVIDIA L4,vit-base-patch16-224,cifar10,64,0.0063,0.2726,0.5078,0.7867
NVIDIA L4,vit-base-patch16-224,cifar10,64,0.0061,0.2737,0.5077,0.7875
NVIDIA L4,vit-base-patch16-224,cifar10,64,0.0063,0.2746,0.5035,0.7843
NVIDIA L4,vit-base-patch16-224,cifar10,64,0.0063,0.2767,0.5132,0.7962
NVIDIA L4,vit-large-patch16-224,cifar10,64,0.0058,0.9633,1.6643,2.6333
NVIDIA L4,vit-large-patch16-224,cifar10,64,0.0098,0.9709,1.6672,2.6479
NVIDIA L4,vit-large-patch16-224,cifar10,64,0.0095,0.9732,1.6666,2.6494
NVIDIA L4,vit-large-patch16-224,cifar10,64,0.0187,0.9653,1.6702,2.6542
NVIDIA L4,vit-large-patch16-224,cifar10,64,0.0125,0.9663,1.6711,2.6499
NVIDIA L4,vit-large-patch16-224,cifar10,64,0.0102,0.9671,1.6710,2.6483
NVIDIA L4,vit-large-patch16-224,cifar10,64,0.0113,0.9793,1.6768,2.6674
NVIDIA L4,vit-large-patch16-224,cifar10,64,0.0110,0.9817,1.6765,2.6692
NVIDIA L4,vit-large-patch16-224,cifar10,64,0.0086,0.9823,1.6739,2.6649
NVIDIA L4,vit-large-patch16-224,cifar10,64,0.0096,0.9651,1.6812,2.6559
NVIDIA L4,vit-large-patch16-224,cifar10,64,0.0141,0.9673,1.6857,2.6671
NVIDIA L4,vit-large-patch16-224,cifar10,64,0.0134,0.9711,1.6904,2.6749
NVIDIA L4,vit-large-patch16-224,cifar10,64,0.0152,0.9767,1.6963,2.6881
NVIDIA L4,vit-large-patch16-224,cifar10,64,0.0122,0.9877,1.6579,2.6579
NVIDIA L4,vit-large-patch16-224,cifar10,64,0.0223,0.9868,1.6972,2.7063
NVIDIA L4,vit-large-patch16-224,cifar10,64,0.0127,0.9854,1.6913,2.6893
NVIDIA L4,vit-large-patch16-224,cifar10,64,0.0200,0.9757,1.6917,2.6875
NVIDIA L4,vit-large-patch16-224,cifar10,64,0.0111,0.9779,1.6857,2.6747
NVIDIA L4,vit-large-patch16-224,cifar10,64,0.0091,0.9704,1.6735,2.6531
NVIDIA L4,densenet121,cifar10,64,0.0003,0.0203,0.0289,0.0495
NVIDIA L4,densenet121,cifar10,64,0.0003,0.0207,0.0238,0.0448
NVIDIA L4,densenet121,cifar10,64,0.0003,0.0201,0.0295,0.0500
NVIDIA L4,densenet121,cifar10,64,0.0003,0.0202,0.0244,0.0449
NVIDIA L4,densenet121,cifar10,64,0.0003,0.0201,0.0246,0.0450
NVIDIA L4,densenet121,cifar10,64,0.0003,0.0203,0.0244,0.0450
NVIDIA L4,densenet121,cifar10,64,0.0003,0.0203,0.0248,0.0454
NVIDIA L4,densenet121,cifar10,64,0.0003,0.0203,0.0239,0.0445
NVIDIA L4,densenet121,cifar10,64,0.0003,0.0200,0.0241,0.0444
NVIDIA L4,densenet121,cifar10,64,0.0003,0.0203,0.0240,0.0446
NVIDIA L4,densenet121,cifar10,64,0.0003,0.0202,0.0247,0.0452
NVIDIA L4,densenet121,cifar10,64,0.0003,0.0202,0.0240,0.0445
NVIDIA L4,densenet121,cifar10,64,0.0003,0.0202,0.0241,0.0446
NVIDIA L4,densenet121,cifar10,64,0.0003,0.0200,0.0240,0.0443
NVIDIA L4,densenet121,cifar10,64,0.0003,0.0202,0.0241,0.0446
NVIDIA L4,densenet121,cifar10,64,0.0003,0.0202,0.0242,0.0447
NVIDIA L4,densenet121,cifar10,64,0.0003,0.0201,0.0241,0.0445
NVIDIA L4,densenet121,cifar10,64,0.0003,0.0202,0.0242,0.0447
NVIDIA L4,densenet121,cifar10,64,0.0003,0.0203,0.0242,0.0448
NVIDIA L4,densenet169,cifar10,64,0.0003,0.0278,0.0424,0.0705
NVIDIA L4,densenet169,cifar10,64,0.0003,0.0276,0.0360,0.0639
NVIDIA L4,densenet169,cifar10,64,0.0003,0.0276,0.0369,0.0648
NVIDIA L4,densenet169,cifar10,64,0.0003,0.0274,0.0358,0.0635
NVIDIA L4,densenet169,cifar10,64,0.0003,0.0275,0.0373,0.0651
NVIDIA L4,densenet169,cifar10,64,0.0004,0.0288,0.0363,0.0654
NVIDIA L4,densenet169,cifar10,64,0.0003,0.0279,0.0363,0.0645
NVIDIA L4,densenet169,cifar10,64,0.0003,0.0281,0.0360,0.0644
NVIDIA L4,densenet169,cifar10,64,0.0003,0.0280,0.0362,0.0644
NVIDIA L4,densenet169,cifar10,64,0.0003,0.0281,0.0370,0.0654
NVIDIA L4,densenet169,cifar10,64,0.0003,0.0281,0.0364,0.0647
NVIDIA L4,densenet169,cifar10,64,0.0003,0.0285,0.0366,0.0654
NVIDIA L4,densenet169,cifar10,64,0.0003,0.0281,0.0367,0.0651
NVIDIA L4,densenet169,cifar10,64,0.0003,0.0281,0.0367,0.0651
NVIDIA L4,densenet169,cifar10,64,0.0003,0.0278,0.0361,0.0642
NVIDIA L4,densenet169,cifar10,64,0.0003,0.0278,0.0365,0.0646
NVIDIA L4,densenet169,cifar10,64,0.0003,0.0278,0.0360,0.0641
NVIDIA L4,densenet169,cifar10,64,0.0003,0.0279,0.0358,0.0640
NVIDIA L4,densenet169,cifar10,64,0.0003,0.0279,0.0365,0.0647
NVIDIA L4,densenet201,cifar10,64,0.0003,0.0344,0.0546,0.0894
NVIDIA L4,densenet201,cifar10,64,0.0003,0.0348,0.0526,0.0878
NVIDIA L4,densenet201,cifar10,64,0.0003,0.0329,0.0478,0.0809
NVIDIA L4,densenet201,cifar10,64,0.0003,0.0331,0.0475,0.0809
NVIDIA L4,densenet201,cifar10,64,0.0003,0.0330,0.0471,0.0803
NVIDIA L4,densenet201,cifar10,64,0.0003,0.0328,0.0468,0.0799
NVIDIA L4,densenet201,cifar10,64,0.0003,0.0333,0.0471,0.0807
NVIDIA L4,densenet201,cifar10,64,0.0003,0.0339,0.0467,0.0809
NVIDIA L4,densenet201,cifar10,64,0.0003,0.0338,0.0469,0.0809
NVIDIA L4,densenet201,cifar10,64,0.0003,0.0341,0.0470,0.0814
NVIDIA L4,densenet201,cifar10,64,0.0003,0.0340,0.0468,0.0811
NVIDIA L4,densenet201,cifar10,64,0.0003,0.0340,0.0475,0.0818
NVIDIA L4,densenet201,cifar10,64,0.0003,0.0341,0.0473,0.0816
NVIDIA L4,densenet201,cifar10,64,0.0003,0.0358,0.0486,0.0847
NVIDIA L4,densenet201,cifar10,64,0.0003,0.0347,0.0477,0.0827
NVIDIA L4,densenet201,cifar10,64,0.0003,0.0342,0.0475,0.0820
NVIDIA L4,densenet201,cifar10,64,0.0003,0.0340,0.0470,0.0813
NVIDIA L4,densenet201,cifar10,64,0.0003,0.0336,0.0470,0.0810
NVIDIA L4,densenet201,cifar10,64,0.0003,0.0332,0.0472,0.0807
NVIDIA L4,densenet161,cifar10,64,0.0003,0.0277,0.0376,0.0656
NVIDIA L4,densenet161,cifar10,64,0.0003,0.0274,0.0377,0.0654
NVIDIA L4,densenet161,cifar10,64,0.0003,0.0283,0.0384,0.0670
NVIDIA L4,densenet161,cifar10,64,0.0003,0.0278,0.0386,0.0667
NVIDIA L4,densenet161,cifar10,64,0.0003,0.0284,0.0383,0.0669
NVIDIA L4,densenet161,cifar10,64,0.0003,0.0280,0.0385,0.0668
NVIDIA L4,densenet161,cifar10,64,0.0003,0.0276,0.0378,0.0656
NVIDIA L4,densenet161,cifar10,64,0.0003,0.0275,0.0376,0.0654
NVIDIA L4,densenet161,cifar10,64,0.0003,0.0275,0.0390,0.0668
NVIDIA L4,densenet161,cifar10,64,0.0003,0.0272,0.0405,0.0680
NVIDIA L4,densenet161,cifar10,64,0.0003,0.0274,0.0398,0.0675
NVIDIA L4,densenet161,cifar10,64,0.0003,0.0270,0.0398,0.0671
NVIDIA L4,densenet161,cifar10,64,0.0003,0.0268,0.0398,0.0669
NVIDIA L4,densenet161,cifar10,64,0.0003,0.0268,0.0399,0.0670
NVIDIA L4,densenet161,cifar10,64,0.0003,0.0269,0.0399,0.0670
NVIDIA L4,densenet161,cifar10,64,0.0003,0.0266,0.0400,0.0669
NVIDIA L4,densenet161,cifar10,64,0.0003,0.0270,0.0400,0.0672
NVIDIA L4,densenet161,cifar10,64,0.0003,0.0267,0.0398,0.0668
NVIDIA L4,densenet161,cifar10,64,0.0003,0.0270,0.0403,0.0675
Tesla V100-SXM2-16GB,resnet18,cifar10,64,0.0005,0.0058,0.0078,0.0140
Tesla V100-SXM2-16GB,resnet18,cifar10,64,0.0005,0.0067,0.0080,0.0152
Tesla V100-SXM2-16GB,resnet18,cifar10,64,0.0008,0.0066,0.0080,0.0154
Tesla V100-SXM2-16GB,resnet18,cifar10,64,0.0004,0.0066,0.0062,0.0133
Tesla V100-SXM2-16GB,resnet18,cifar10,64,0.0004,0.0066,0.0062,0.0132
Tesla V100-SXM2-16GB,resnet18,cifar10,64,0.0005,0.0066,0.0062,0.0133
Tesla V100-SXM2-16GB,resnet18,cifar10,64,0.0005,0.0068,0.0063,0.0136
Tesla V100-SXM2-16GB,resnet18,cifar10,64,0.0005,0.0066,0.0063,0.0134
Tesla V100-SXM2-16GB,resnet18,cifar10,64,0.0004,0.0066,0.0062,0.0133
Tesla V100-SXM2-16GB,resnet18,cifar10,64,0.0005,0.0066,0.0062,0.0134
Tesla V100-SXM2-16GB,resnet18,cifar10,64,0.0004,0.0066,0.0063,0.0133
Tesla V100-SXM2-16GB,resnet18,cifar10,64,0.0004,0.0066,0.0062,0.0132
Tesla V100-SXM2-16GB,resnet18,cifar10,64,0.0005,0.0066,0.0062,0.0133
Tesla V100-SXM2-16GB,resnet18,cifar10,64,0.0004,0.0066,0.0062,0.0133
Tesla V100-SXM2-16GB,resnet18,cifar10,64,0.0005,0.0066,0.0062,0.0133
Tesla V100-SXM2-16GB,resnet18,cifar10,64,0.0004,0.0066,0.0062,0.0132
Tesla V100-SXM2-16GB,resnet18,cifar10,64,0.0005,0.0066,0.0062,0.0133
Tesla V100-SXM2-16GB,resnet18,cifar10,64,0.0004,0.0066,0.0062,0.0133
Tesla V100-SXM2-16GB,resnet18,cifar10,64,0.0005,0.0066,0.0062,0.0134
Tesla V100-SXM2-16GB,resnet34,cifar10,64,0.0006,0.0105,0.0112,0.0222
Tesla V100-SXM2-16GB,resnet34,cifar10,64,0.0005,0.0118,0.0109,0.0232
Tesla V100-SXM2-16GB,resnet34,cifar10,64,0.0005,0.0116,0.0109,0.0230
Tesla V100-SXM2-16GB,resnet34,cifar10,64,0.0005,0.0116,0.0111,0.0232
Tesla V100-SXM2-16GB,resnet34,cifar10,64,0.0005,0.0116,0.0109,0.0230
Tesla V100-SXM2-16GB,resnet34,cifar10,64,0.0005,0.0115,0.0109,0.0229
Tesla V100-SXM2-16GB,resnet34,cifar10,64,0.0005,0.0116,0.0109,0.0229
Tesla V100-SXM2-16GB,resnet34,cifar10,64,0.0005,0.0116,0.0109,0.0230
Tesla V100-SXM2-16GB,resnet34,cifar10,64,0.0005,0.0116,0.0111,0.0231
Tesla V100-SXM2-16GB,resnet34,cifar10,64,0.0005,0.0116,0.0109,0.0230
Tesla V100-SXM2-16GB,resnet34,cifar10,64,0.0004,0.0116,0.0108,0.0229
Tesla V100-SXM2-16GB,resnet34,cifar10,64,0.0005,0.0116,0.0109,0.0230
Tesla V100-SXM2-16GB,resnet34,cifar10,64,0.0005,0.0115,0.0110,0.0230
Tesla V100-SXM2-16GB,resnet34,cifar10,64,0.0005,0.0116,0.0109,0.0230
Tesla V100-SXM2-16GB,resnet34,cifar10,64,0.0005,0.0115,0.0108,0.0229
Tesla V100-SXM2-16GB,resnet34,cifar10,64,0.0005,0.0115,0.0109,0.0229
Tesla V100-SXM2-16GB,resnet34,cifar10,64,0.0005,0.0115,0.0109,0.0229
Tesla V100-SXM2-16GB,resnet34,cifar10,64,0.0005,0.0116,0.0109,0.0229
Tesla V100-SXM2-16GB,resnet34,cifar10,64,0.0005,0.0118,0.0110,0.0232
Tesla V100-SXM2-16GB,resnet50,cifar10,64,0.0005,0.0141,0.0146,0.0292
Tesla V100-SXM2-16GB,resnet50,cifar10,64,0.0005,0.0150,0.0149,0.0303
Tesla V100-SXM2-16GB,resnet50,cifar10,64,0.0005,0.0153,0.0147,0.0306
Tesla V100-SXM2-16GB,resnet50,cifar10,64,0.0005,0.0151,0.0148,0.0304
Tesla V100-SXM2-16GB,resnet50,cifar10,64,0.0005,0.0153,0.0148,0.0306
Tesla V100-SXM2-16GB,resnet50,cifar10,64,0.0005,0.0151,0.0149,0.0305
Tesla V100-SXM2-16GB,resnet50,cifar10,64,0.0005,0.0152,0.0148,0.0305
Tesla V100-SXM2-16GB,resnet50,cifar10,64,0.0005,0.0157,0.0150,0.0311
Tesla V100-SXM2-16GB,resnet50,cifar10,64,0.0005,0.0154,0.0150,0.0309
Tesla V100-SXM2-16GB,resnet50,cifar10,64,0.0005,0.0153,0.0150,0.0308
Tesla V100-SXM2-16GB,resnet50,cifar10,64,0.0006,0.0159,0.0152,0.0316
Tesla V100-SXM2-16GB,resnet50,cifar10,64,0.0005,0.0154,0.0149,0.0309
Tesla V100-SXM2-16GB,resnet50,cifar10,64,0.0005,0.0153,0.0148,0.0306
Tesla V100-SXM2-16GB,resnet50,cifar10,64,0.0005,0.0152,0.0148,0.0304
Tesla V100-SXM2-16GB,resnet50,cifar10,64,0.0005,0.0151,0.0147,0.0303
Tesla V100-SXM2-16GB,resnet50,cifar10,64,0.0005,0.0151,0.0147,0.0303
Tesla V100-SXM2-16GB,resnet50,cifar10,64,0.0005,0.0152,0.0150,0.0307
Tesla V100-SXM2-16GB,resnet50,cifar10,64,0.0005,0.0154,0.0149,0.0308
Tesla V100-SXM2-16GB,resnet50,cifar10,64,0.0005,0.0153,0.0148,0.0306
Tesla V100-SXM2-16GB,resnet101,cifar10,64,0.0007,0.0271,0.0282,0.0559
Tesla V100-SXM2-16GB,resnet101,cifar10,64,0.0005,0.0293,0.0284,0.0582
Tesla V100-SXM2-16GB,resnet101,cifar10,64,0.0005,0.0295,0.0285,0.0585
Tesla V100-SXM2-16GB,resnet101,cifar10,64,0.0005,0.0289,0.0285,0.0578
Tesla V100-SXM2-16GB,resnet101,cifar10,64,0.0005,0.0293,0.0285,0.0582
Tesla V100-SXM2-16GB,resnet101,cifar10,64,0.0005,0.0296,0.0284,0.0585
Tesla V100-SXM2-16GB,resnet101,cifar10,64,0.0005,0.0295,0.0285,0.0584
Tesla V100-SXM2-16GB,resnet101,cifar10,64,0.0005,0.0292,0.0284,0.0581
Tesla V100-SXM2-16GB,resnet101,cifar10,64,0.0005,0.0293,0.0284,0.0582
Tesla V100-SXM2-16GB,resnet101,cifar10,64,0.0005,0.0293,0.0285,0.0584
Tesla V100-SXM2-16GB,resnet101,cifar10,64,0.0005,0.0292,0.0287,0.0585
Tesla V100-SXM2-16GB,resnet101,cifar10,64,0.0005,0.0295,0.0284,0.0585
